,Profile,Features changed,Perc. features changed with bad shap vals,Distance to data point,Distance to training data point,Target missed
991,Run 1_Trace 1613475788267,1,0.0,0.16666666666666666,0.576722393605221,False
992,Run 1_Trace 1613475746899,7,42.857142857142854,0.08892618959811016,0.001601209802962238,False
993,Run 1_Trace 1613475802985,5,0.0,0.10134055789564562,0.28937794881989387,False
994,Run 1_Trace 1613475727065,2,0.0,0.17903723903943236,0.41879721652476387,False
995,Run 1_Trace 1613625718804,1,0.0,0.045454545454545456,0.4431043183508886,False
996,Run 1_Trace 1613475738634,1,0.0,0.3229166666666667,0.3274176595558963,False
997,Run 1_Trace 1613475753051,4,0.0,0.07245914995580063,0.19822347769473092,False
998,Run 1_Trace 1613475733611,8,37.5,0.09640663254339368,0.10296668594048837,False
999,Run 1_Trace 1613475782532,3,0.0,0.06583830181883865,0.617893979126228,False
1000,Run 1_Trace 1613475758414,4,0.0,0.041747360437623164,0.3539149502966616,False
1001,Run 1_Trace 1613475848297,1,0.0,0.045454545454545456,0.2830643661555535,False
1002,Run 1_Trace 1613670917432,1,0.0,0.05303030303030303,0.5000482431100948,False
1003,Run 1_Trace 1613475802236,6,0.0,0.09055950455360323,0.767156862745098,False
1004,Run 1_Trace 1613475726320,2,0.0,0.19875744542150586,0.3414029837630298,False
1005,Run 1_Trace 1613475770744,1,0.0,0.07459822417634505,1.064107235402591,False
1006,Run 1_Trace 1613642899087,3,0.0,0.05746291033863266,0.6879566095082438,False
1007,Run 1_Trace 1613475736266,6,33.33333333333333,0.10112740701272226,0.18338405949045097,False
1008,Run 1_Trace 1613475720366,5,0.0,0.09868178813391862,0.3175056802627348,False
1009,Run 1_Trace 1613475769824,4,0.0,0.048010424024328396,0.17228571387132993,False
1010,Run 1_Trace 1613592328707,6,0.0,0.072076656827341,0.6677707161331904,False
1011,Run 1_Trace 1613590383562,4,0.0,0.09998438311732964,0.6038166117729707,False
1012,Run 1_Trace 1613476012739,8,50.0,0.08742413996800762,0.0,False
1013,Run 1_Trace 1613489852015,1,0.0,0.03787878787878788,0.8749367108637478,False
1014,Run 1_Trace 1613475780064,1,0.0,0.08444890345609823,0.6619228765744868,False
1015,Run 1_Trace 1613476008652,2,0.0,0.050662878787878785,0.7659161025788943,False
1016,Run 1_Trace 1613492009766,6,0.0,0.14361089445983397,0.06819978192608304,False
1017,Run 1_Trace 1613490402719,3,0.0,0.0775995246583115,0.6814840670867782,False
1018,Run 1_Trace 1613475760927,1,0.0,0.046953115156127274,0.5459017759683598,False
1019,Run 1_Trace 1613475867833,4,0.0,0.14120599853767776,0.48449724201573174,False
1020,Run 1_Trace 1613475779505,6,0.0,0.0955133385644395,3.064656843492512e-14,False
1021,Run 1_Trace 1613476004523,7,14.285714285714285,0.14296411351183025,0.15931454202402628,False
1022,Run 1_Trace 1613482564888,2,0.0,0.12483841118701872,0.21256721540827506,False
1023,Run 1_Trace 1613475736589,8,37.5,0.08816901709495889,0.13703687230351821,False
1024,Run 1_Trace 1613475791000,4,0.0,0.0259700776101376,0.5907550433408604,False
1025,Run 1_Trace 1613475726843,1,0.0,0.11363636363636363,1.0865914098333822,False
1026,Run 1_Trace 1613687060944,1,0.0,0.06818181818181818,0.7881937880316585,False
1027,Run 1_Trace 1613677678519,8,0.0,0.09150172988141268,1.1428571428571428,False
1028,40-1_G01_19,3,0.0,0.06192387063211161,0.17657044581832199,False
1029,Run 1_Trace 1613476014299,2,0.0,0.12121212121212122,0.313059234790801,False
1030,Run 1_Trace 1613475943344,14,14.285714285714285,0.11988916909613022,0.0,False
1031,Run 1_Trace 1613490271857,8,50.0,0.08751747097353972,0.0,False
1032,Run 1_Trace 1613475732811,1,0.0,0.05858211593518991,0.32949675407185763,False
1033,Run 1_Trace 1613475800981,9,44.44444444444444,0.10976700041519695,0.0,False
1034,Run 1_Trace 1613592657603,6,0.0,0.09492596511523045,0.4190217769969666,False
1035,Run 1_Trace 1613475983437,1,0.0,0.058823529411764705,0.8744726118849168,False
1036,Run 1_Trace 1613613673708,6,0.0,0.06934132602039055,1.042836011958853,False
1037,Run 1_Trace 1613475872431,7,0.0,0.12524684480391837,0.1761578512319651,False
1038,Run 1_Trace 1613603777945,4,0.0,0.11432006217672656,0.618215931445696,False
1039,Run 1_Trace 1613475894538,3,0.0,0.11806226504567914,0.5148993581869185,False
1040,Run 1_Trace 1613475738251,6,33.33333333333333,0.12065813637528296,0.05459680647600414,False
1041,Run 1_Trace 1613643516145,5,0.0,0.1301402467939921,0.9864857560353103,False
1042,4.10,5,0.0,0.035169158659163695,1.034588162627669,False
1043,Run 1_Trace 1613475932532,1,0.0,0.058823529411764705,0.43975998998689075,False
1044,Run 1_Trace 1613482920474,2,0.0,0.035432728360891945,1.0477877536192097,False
1045,Run 1_Trace 1613475905050,8,37.5,0.09327460541121375,0.0,False
1046,Run 1_Trace 1613482902058,2,0.0,0.0744485294117647,0.6561713113455767,False
1047,Run 1_Trace 1613559258743,9,22.22222222222222,0.09731149429752864,0.25,False
1048,Run 1_Trace 1613475804728,3,0.0,0.0468010915799488,0.6874781551742724,False
1049,Run 1_Trace 1613475750894,9,22.22222222222222,0.08771394429404249,0.0,False
1050,Run 1_Trace 1613475762446,10,50.0,0.09685608437511865,0.0,False
1051,6606478_20170519022_RABO4874NL#02_D01.hid,1,0.0,0.3333333333333333,0.3947907079036386,False
1052,Run 1_Trace 1613475727909,2,0.0,0.04420862840271728,0.5852253900128256,False
1053,Run 1_Trace 1613475721056,1,0.0,0.0625,1.4713401300371767,False
1054,Run 1_Trace 1613652256892,2,0.0,0.05823863636363637,0.35406166064791134,False
1055,Run 1_Trace 1613475828665,6,0.0,0.054442088215575474,0.26991048334931994,False
1056,1B2.3,6,0.0,0.09720412597754628,0.3428571428595424,False
1057,Run 1_Trace 1613475778186,6,0.0,0.09797773593381244,1.4920935274179814e-12,False
1058,Run 1_Trace 1613475745026,2,0.0,0.16341223903943236,0.27032097286121365,False
1059,Run 1_Trace 1613475992589,3,0.0,0.015684558432103625,0.22245683491253945,False
1060,Run 1_Trace 1613485338574,4,25.0,0.037133260823566064,0.8048080216332926,False
1061,Run 1_Trace 1613641580187,1,0.0,0.125,0.2554546404107715,False
1062,Run 1_Trace 1613652566084,1,0.0,0.052083333333333336,0.4546614678793841,False
1063,Run 1_Trace 1613475743617,1,0.0,0.11628885652455997,0.6304860041506908,False
1064,Run 1_Trace 1613475756979,1,0.0,0.03125,0.6689778198075087,False
1065,Run 1_Trace 1613640321656,8,25.0,0.07634186286116913,0.0,False
1066,Run 1_Trace 1613475759648,7,14.285714285714285,0.13164074042462764,0.0,False
1067,Run 1_Trace 1613479688285,2,0.0,0.02017670131193076,0.8392374593897567,False
1068,Run 1_Trace 1613489785194,8,0.0,0.0720196344471751,0.0,False
1069,Run 1_Trace 1613475944530,1,0.0,0.022727272727272728,0.6636091033116948,False
1070,Run 1_Trace 1613583739652,5,0.0,0.05788541315773561,0.6048766411711457,False
1071,Run 1_Trace 1613475722048,1,0.0,0.3125,0.41517420741639,False
1072,Run 1_Trace 1613475748601,3,0.0,0.08310587686971548,0.3959693603072936,False
1073,Run 1_Trace 1613489156441,2,0.0,0.08670343137254902,1.2403139090177868,False
1074,Run 1_Trace 1613475726645,7,28.57142857142857,0.08472293870924259,0.0,False
1075,Run 1_Trace 1613475776698,4,0.0,0.07119520079814481,0.029023746101384664,False
1076,7241784_20080212140_AAJN0913NL#01_A01.hid,3,0.0,0.15041326846243533,0.09126003038262545,False
1077,Run 1_Trace 1613479109552,1,0.0,0.10384606609254696,0.8915278073169847,False
1078,Run 1_Trace 1613475726243,6,0.0,0.13708626988820558,0.03636631932213673,False
1079,3.31,10,40.0,0.11248214474165988,0.0,False
1080,Run 1_Trace 1613481165141,2,0.0,0.11232241869868347,0.9009469348139101,False
1081,Run 1_Trace 1613489965868,2,0.0,0.039885052958844806,0.6268207923619219,False
1082,Run 1_Trace 1613475754988,8,25.0,0.07022241023180745,0.0,False
1083,Run 1_Trace 1613475760201,6,16.666666666666664,0.10084217575683768,0.34065833110217114,False
1084,Run 1_Trace 1613475786212,7,0.0,0.10272944053687402,0.0,False
1085,3B5.3,2,0.0,0.02165252524481337,1.0906586405474203,False
1086,Run 1_Trace 1613475781181,6,0.0,0.04701267182305341,0.2500000000000606,False
1087,Run 1_Trace 1613475976367,5,0.0,0.054350301485723264,0.29610732262289197,False
1088,Run 1_Trace 1613475746026,2,0.0,0.19075692598677513,0.1564602193750899,False
1089,Run 1_Trace 1613596516455,10,60.0,0.08725203924294762,0.0,False
1090,Run 1_Trace 1613667020945,3,0.0,0.06866776490405212,0.685296696038012,False
1091,Run 1_Trace 1613475977543,7,0.0,0.10637232097233773,0.2,False
1092,Run 1_Trace 1613475801862,4,0.0,0.028199667486516786,0.2558966986532591,False
1093,6606497_20170519043_RABM6909NL#02_A04.hid,6,0.0,0.11529412416983104,0.12902197396490386,False
1094,Run 1_Trace 1613475959052,2,0.0,0.009845854264790647,0.5660296994771098,False
1095,Run 1_Trace 1613475738336,1,0.0,0.3229166666666667,0.34142340302838503,False
1096,Run 1_Trace 1613475793953,5,0.0,0.1637938210476319,0.8562500000000118,False
1097,Run 1_Trace 1613475913740,3,0.0,0.05355331137243804,0.6267066763667385,False
1098,Run 1_Trace 1613491589642,6,0.0,0.06053730656583165,0.40565406933802817,False
1099,Run 1_Trace 1613612287314,9,44.44444444444444,0.09608512508919015,0.0,False
1100,5.61,7,42.857142857142854,0.05199644102067168,0.3578571428576214,False
1101,Run 1_Trace 1613475741685,7,28.57142857142857,0.1086269237811576,0.037695147444736024,False
1102,Run 1_Trace 1613488566402,4,0.0,0.14730391114968774,0.2217118407690559,False
1103,Run 1_Trace 1613584453094,2,0.0,0.1011561572741109,0.49748851147620415,False
1104,Run 1_Trace 1613475999911,5,0.0,0.07396094655510935,0.11180234557288424,False
1105,Run 1_Trace 1613475780695,4,0.0,0.14557082888177386,0.32424208433406404,False
1106,Run 1_Trace 1613488030418,6,0.0,0.04102564593048716,0.45,False
1107,63pg_A01_01.hid,4,0.0,0.09751448795016615,0.25616762294474343,False
1108,Run 1_Trace 1613475945607,2,0.0,0.17199992997991706,0.3028506788904585,False
1109,Run 1_Trace 1613475845472,3,0.0,0.07766803289156393,0.6236427927427604,False
1110,Run 1_Trace 1613476010128,4,0.0,0.08666552200067817,0.5589542387767221,False
1111,Run 1_Trace 1613475771902,4,0.0,0.0705931219062639,0.0607259932321609,False
1112,Run 1_Trace 1613652925981,2,0.0,0.0993564358024166,0.6318706875083434,False
1113,2.64,7,28.57142857142857,0.13170113008237647,2.163476759141301e-13,False
1114,4B2.3,8,37.5,0.13739186193766956,7.550153063349145e-15,False
1115,Run 1_Trace 1613477055946,3,0.0,0.047775672972555715,0.41753159016409874,False
1116,Run 1_Trace 1613475814712,9,66.66666666666666,0.13173081472867149,0.1208333333332234,False
1117,Run 1_Trace 1613485735479,6,0.0,0.04461898127247543,0.32549019607942137,False
